Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,popularity,is_hit
10229,0.599,0.857,7,-5.261,1,0.113,0.00403,0.00492,0.197,0.611,177.037,4,4.105816666666667,16,0
17798,0.269,0.516,0,-7.361,1,0.0366,0.406,0.0,0.117,0.341,178.174,4,5.382216666666666,16,0
27384,0.533,0.98,0,-3.528,1,0.0642,0.000493,0.375,0.303,0.0784,172.958,4,4.92485,19,0
6218,0.174,0.95,4,-6.359,0,0.0987,6.62e-06,0.927,0.108,0.125,124.988,4,14.133766666666666,20,0
33770,0.585,0.269,0,-10.474,1,0.0354,0.894,6.99e-05,0.229,0.0996,140.389,4,2.75555,56,0
38329,0.593,0.419,1,-7.228,1,0.0263,0.182,0.0205,0.123,0.412,110.628,4,2.328,33,0
9008,0.611,0.547,7,-7.861,1,0.439,0.0717,0.0,0.157,0.355,158.852,4,3.966666666666667,53,0
30550,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,4,3.86205,82,1
5495,0.546,0.663,9,-6.071,1,0.0536,0.00938,0.0,0.178,0.407,171.698,4,4.711333333333333,52,0
37925,0.762,0.787,1,-4.928,1,0.198,0.525,0.0,0.16,0.619,131.074,4,2.5338666666666665,42,0
3551,0.599,0.788,8,-6.25,0,0.0294,0.263,0.00525,0.155,0.581,100.001,3,3.8322166666666666,65,0
1692,0.782,0.935,2,-5.135,0,0.0632,0.127,0.0184,0.17,0.853,123.248,4,3.1037666666666666,18,0
47855,0.432,0.751,0,-5.124,1,0.0423,0.0134,4.58e-06,0.126,0.776,171.85,4,3.9226666666666667,63,0
37942,0.685,0.646,0,-4.599,0,0.381,0.391,0.0,0.35,0.625,130.33,4,3.6923,42,0
92305,0.469,0.499,5,-9.552,1,0.0342,0.603,0.0,0.179,0.217,139.704,4,3.5224333333333333,31,0
109311,0.767,0.869,9,-7.323,0,0.0334,0.111,0.0688,0.0815,0.849,124.254,4,5.268966666666667,20,0
23908,0.746,0.707,5,-7.739,0,0.0441,0.164,0.0205,0.0866,0.473,117.979,4,3.3672166666666667,47,0
2474,0.589,0.842,2,-5.309,1,0.0378,0.000373,0.0172,0.259,0.273,104.024,4,3.03465,50,0
107498,0.706,0.871,5,-5.672,1,0.0329,0.134,0.000602,0.158,0.928,118.082,4,4.387333333333333,61,0
95558,0.863,0.651,2,-5.82,0,0.041,0.631,0.00257,0.109,0.783,150.001,4,4.365916666666666,30,0
36116,0.179,0.048,6,-28.663,1,0.0469,0.889,0.974,0.0775,0.0278,72.93,4,2.4802166666666667,61,0
11204,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,4,3.5084333333333335,60,0
108983,0.537,0.285,4,-10.356,0,0.0351,0.794,1.05e-05,0.339,0.565,114.508,4,2.9,18,0
84679,0.714,0.224,2,-15.596,1,0.0319,0.189,0.201,0.243,0.339,135.269,3,5.2574,47,0
52204,0.717,0.394,6,-9.514,1,0.0303,0.851,0.000326,0.0989,0.87,142.043,4,4.0,16,0
75486,0.185,0.353,9,-21.993,0,0.0609,0.615,0.105,0.808,0.112,119.563,4,7.073533333333334,23,0
61913,0.721,0.695,6,-5.625,0,0.0291,0.653,1.25e-05,0.343,0.898,133.773,4,3.8033333333333332,18,0
34450,0.537,0.527,7,-8.427,1,0.0366,0.654,6.42e-06,0.086,0.597,151.974,3,5.384266666666667,36,0
34033,0.8,0.634,1,-5.895,0,0.132,0.356,0.000605,0.0733,0.46,100.001,4,4.6213,59,0
76492,0.582,0.45,11,-6.552,0,0.027,0.466,0.0,0.067,0.579,91.84,4,3.4971,22,0
41664,0.496,0.894,6,-2.691,0,0.0514,5.09e-06,1.32e-06,0.075,0.451,143.922,4,3.264,22,0
22727,0.24,0.975,1,-3.231,1,0.126,0.000434,0.000767,0.191,0.41,155.13,4,2.0251,22,0
63748,0.474,0.709,9,-8.355,0,0.0369,0.39,1.82e-06,0.326,0.785,110.967,4,3.5533333333333332,34,0
25952,0.658,0.714,11,-9.247,1,0.0519,0.0294,5.7e-05,0.651,0.806,117.283,4,4.426666666666667,64,0
1592,0.697,0.632,2,-7.845,1,0.0342,0.608,0.00364,0.0925,0.792,74.359,4,3.9837666666666665,20,0
63448,0.423,0.501,0,-13.298,0,0.0586,0.606,3.23e-05,0.14,0.543,88.253,4,5.3177666666666665,37,0
33217,0.698,0.402,6,-9.444,0,0.0333,0.196,0.0,0.104,0.151,119.943,4,2.6666666666666665,59,0
96356,0.59,0.735,9,-7.325,0,0.0416,0.191,0.0,0.382,0.781,145.078,4,4.424433333333333,40,0
80242,0.718,0.361,5,-9.74,0,0.0298,0.565,0.119,0.151,0.446,103.0,4,5.278,64,0
100745,0.752,0.896,4,-4.47,1,0.0274,0.0094,0.000345,0.096,0.962,130.996,4,3.2517666666666667,34,0
4601,0.241,0.856,1,-6.771,1,0.0474,0.02,0.00168,0.1,0.293,132.006,3,4.078166666666666,18,0
39302,0.177,0.19,11,-19.495,1,0.0337,0.68,0.924,0.122,0.038,105.894,4,2.15655,30,0
33918,0.789,0.613,1,-6.627,1,0.216,0.0729,0.000194,0.101,0.425,147.946,4,1.7433333333333334,53,0
44505,0.399,0.611,9,-6.285,0,0.0353,0.431,0.00724,0.119,0.125,74.691,4,4.107333333333333,44,0
7277,0.656,0.738,9,-10.393,1,0.0342,0.719,0.00815,0.0799,0.598,120.966,4,3.3506666666666667,25,0
30366,0.514,0.648,0,-5.456,1,0.0482,0.27,0.0,0.14,0.0816,144.942,4,3.47585,63,0
42648,0.297,0.817,9,-10.017,0,0.121,0.00062,0.297,0.18,0.0744,125.225,4,1.8891,14,0
49127,0.584,0.644,8,-5.672,1,0.0534,0.0911,0.0788,0.0861,0.159,150.023,4,5.840966666666667,29,0
69485,0.439,0.442,4,-8.947,0,0.0375,0.586,5.78e-06,0.137,0.144,137.725,3,4.587533333333333,27,0
47783,0.548,0.942,2,-4.994,1,0.0683,0.108,0.0,0.339,0.746,99.613,4,3.5340666666666665,36,0
11118,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,4,4.122,69,0
112244,0.553,0.466,7,-12.786,0,0.0313,0.443,0.117,0.125,0.836,80.965,4,4.915666666666667,44,0
104686,0.529,0.956,9,-3.93,0,0.0693,0.000197,2.51e-06,0.075,0.359,129.982,4,4.522566666666667,27,0
99583,0.718,0.583,7,-7.884,1,0.0288,0.623,0.000681,0.0612,0.422,119.971,4,3.538666666666667,66,0
52469,0.683,0.271,2,-12.077,1,0.0359,0.919,0.0,0.371,0.608,132.761,4,3.014883333333333,14,0
107957,0.857,0.42,4,-8.199,0,0.0451,0.0618,0.801,0.155,0.226,119.0,4,3.3038,49,0
112974,0.578,0.492,1,-8.247,0,0.0267,0.262,3.74e-06,0.545,0.45,169.969,4,3.973516666666667,37,0
65481,0.639,0.706,7,-7.874,1,0.448,0.0104,0.0,0.132,0.259,105.782,4,3.7720166666666666,63,0
38156,0.373,0.474,8,-7.856,0,0.031,0.736,9.26e-05,0.287,0.387,101.918,4,4.7111833333333335,56,0
51460,0.716,0.542,11,-6.195,1,0.304,0.358,0.0,0.106,0.571,77.502,4,4.336216666666667,61,0
5195,0.766,0.844,10,-3.993,0,0.0575,0.0502,0.0,0.269,0.823,122.019,4,3.3617833333333333,58,0
81981,0.791,0.348,10,-9.457,1,0.0434,0.594,1.45e-06,0.097,0.49,131.972,4,3.8522666666666665,65,0
5905,0.832,0.316,2,-17.936,1,0.126,0.342,0.32,0.088,0.0972,119.964,4,2.325,49,0
251,0.765,0.241,4,-8.865,1,0.0373,0.873,0.0,0.111,0.182,123.95,4,2.9981,57,0
18540,0.425,0.619,7,-9.706,1,0.24,0.838,0.0,0.958,0.431,57.384,3,2.078666666666667,22,0
38611,0.575,0.807,7,-5.51,1,0.037,0.000956,0.0,0.0961,0.519,134.125,4,2.167466666666667,28,0
42359,0.166,0.939,9,-6.342,0,0.16,5.04e-06,0.818,0.107,0.0541,127.415,4,1.1711,14,0
80920,0.497,0.446,11,-10.57,0,0.0338,0.153,0.0119,0.0901,0.325,81.977,4,3.5257833333333335,56,0
33588,0.436,0.332,9,-7.649,1,0.0406,0.00434,0.0,0.109,0.329,174.901,4,4.0811,36,0
69225,0.557,0.574,11,-8.265,1,0.0344,0.701,0.00134,0.305,0.258,155.16,4,3.361283333333333,34,0
9508,0.635,0.577,2,-5.913,0,0.286,0.297,0.0,0.103,0.574,144.052,5,4.222216666666666,45,0
6011,0.175,0.945,6,-4.632,1,0.0832,0.000226,0.0056,0.285,0.169,118.282,4,4.424,47,0
92663,0.603,0.582,8,-8.917,1,0.0367,0.041,0.000341,0.959,0.403,114.066,3,4.367983333333333,24,0
27307,0.511,0.897,9,-2.087,0,0.0324,0.218,0.000142,0.573,0.369,86.994,4,3.81615,48,0
28633,0.755,0.537,9,-6.651,1,0.29,0.062,0.0,0.106,0.885,73.618,4,3.8531,56,0
91505,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,4,2.923766666666667,82,1
65205,0.694,0.691,0,-4.791,1,0.287,0.226,0.0,0.104,0.678,93.91,4,3.416516666666667,70,1
82509,0.364,0.977,4,-7.351,1,0.0908,0.313,0.0,0.413,0.385,148.944,4,3.28955,22,0
94904,0.411,0.555,9,-9.304,1,0.0513,0.221,0.0,0.146,0.287,82.463,4,2.40655,43,0
14428,0.884,0.323,0,-10.389,1,0.0319,0.297,0.000284,0.0922,0.142,98.05,4,2.3443833333333335,47,0
27400,0.807,0.903,4,-11.09,1,0.113,0.211,3.13e-06,0.0565,0.94,165.034,4,4.497766666666666,56,0
69078,0.737,0.725,0,-7.224,0,0.0381,0.668,0.0,0.111,0.503,95.035,4,4.4745333333333335,49,0
17305,0.418,0.918,7,-3.814,0,0.106,0.000941,0.0903,0.103,0.258,154.951,4,3.7221,40,0
21415,0.767,0.705,5,-5.741,0,0.079,0.588,1.03e-05,0.305,0.554,85.909,4,2.6522666666666668,31,0
50444,0.439,0.782,9,-10.893,1,0.0383,0.000367,0.885,0.07,0.711,116.182,4,3.1748833333333333,24,0
30640,0.653,0.621,8,-6.045,1,0.0308,0.178,0.0,0.0952,0.584,121.98,4,2.7985166666666665,65,0
90709,0.639,0.476,8,-10.393,1,0.0315,0.748,0.0,0.0915,0.528,98.065,4,3.5577666666666667,30,0
58258,0.53,0.938,7,-6.424,1,0.068,0.00029,0.628,0.0828,0.703,160.041,4,3.5002166666666668,49,0
97335,0.566,0.924,6,-2.351,0,0.12,0.522,2.6e-06,0.487,0.64,135.893,4,3.352533333333333,50,0
69367,0.422,0.323,1,-8.786,1,0.0321,0.796,3.55e-06,0.147,0.219,99.804,4,4.239983333333333,29,0
66649,0.911,0.735,9,-6.38,1,0.0569,0.000175,0.000999,0.087,0.935,132.573,4,4.224183333333333,10,0
69117,0.767,0.776,6,-7.551,0,0.345,0.586,0.0,0.278,0.799,67.011,4,4.320666666666667,43,0
6996,0.406,0.977,2,-10.303,1,0.0809,0.00794,0.0497,0.953,0.0594,125.004,4,6.415766666666666,16,0
68992,0.754,0.735,0,-6.028,0,0.038,0.565,0.0,0.124,0.591,104.985,4,3.2380833333333334,39,0
49146,0.361,0.741,11,-5.015,0,0.115,0.133,0.0,0.286,0.123,82.788,3,3.34885,30,0
17588,0.753,0.747,2,-4.314,0,0.0423,0.145,0.0,0.319,0.915,120.115,4,3.318,41,0
46928,0.642,0.767,7,-11.105,1,0.0872,0.0147,0.668,0.127,0.199,94.89,4,4.9717666666666664,15,0
41461,0.472,0.646,9,-8.975,0,0.0308,0.418,0.0151,0.6,0.356,135.086,3,6.498883333333334,23,0
65272,0.856,0.617,10,-5.308,0,0.084,0.171,0.0,0.0857,0.759,136.081,4,3.92965,71,1
113101,0.673,0.864,6,-6.382,1,0.044,0.0057,4.3e-06,0.971,0.734,131.914,4,2.7149,53,0
104431,0.612,0.764,0,-4.947,1,0.0302,0.0694,0.00446,0.104,0.748,130.038,4,4.059333333333333,30,0
18576,0.573,0.761,9,-11.995,1,0.953,0.785,0.0,0.757,0.192,107.691,3,2.3616166666666665,22,0
79221,0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,4,4.842883333333333,72,1
58211,0.609,0.718,9,-5.809,1,0.0412,0.0261,0.00173,0.275,0.189,125.048,4,4.63685,65,0
46988,0.548,0.98,7,-3.987,1,0.348,0.0123,1.06e-05,0.785,0.0788,179.922,3,3.20555,16,0
554,0.503,0.123,2,-14.312,0,0.0327,0.868,2.56e-05,0.111,0.343,183.571,4,2.874233333333333,49,0
96856,0.626,0.286,0,-11.696,1,0.0523,0.777,4.56e-05,0.123,0.242,135.701,3,4.495716666666667,37,0
83419,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,4,4.005766666666666,62,0
77788,0.358,0.677,5,-12.191,1,0.0807,0.215,0.0,0.508,0.442,80.662,4,3.9062333333333332,43,0
76923,0.186,0.246,10,-16.112,1,0.0397,0.944,0.0267,0.394,0.155,82.703,3,2.5971,20,0
83580,0.67,0.952,0,-4.067,0,0.0586,0.0054,0.744,0.12,0.15,127.943,4,2.765616666666667,58,0
49650,0.376,0.8,9,-4.241,0,0.083,0.0388,0.0,0.251,0.188,75.689,4,3.8386833333333334,49,0
50972,0.552,0.974,7,-3.352,1,0.0886,0.00659,4.26e-06,0.222,0.174,110.002,4,6.417766666666667,19,0
48595,0.202,0.734,11,-7.025,1,0.209,0.00463,0.0,0.944,0.607,174.511,4,1.0717166666666667,32,0
80328,0.732,0.563,10,-10.155,0,0.128,0.191,0.000141,0.0759,0.563,169.943,4,4.5291,62,0
29790,0.616,0.746,9,-5.255,1,0.0636,0.284,0.0,0.096,0.356,127.99,4,3.6875,41,0
84950,0.708,0.644,4,-6.107,0,0.0322,0.054,0.0252,0.44,0.124,111.221,4,2.30355,55,0
68863,0.683,0.714,1,-4.898,1,0.252,0.181,1e-06,0.111,0.448,173.963,4,2.9080333333333335,80,1
98590,0.607,0.137,2,-12.426,1,0.0571,0.756,1.78e-06,0.12,0.473,134.286,4,1.7771,23,0
79724,0.637,0.368,1,-16.698,0,0.0399,0.867,0.917,0.161,0.605,173.237,4,4.0696,30,0
50852,0.542,0.659,9,-8.585,0,0.0306,0.0102,0.134,0.142,0.206,107.251,4,4.118666666666667,40,0
25984,0.9,0.907,9,-3.81,0,0.206,0.065,0.0,0.24,0.966,133.07,4,3.48965,28,0
45954,0.801,0.255,2,-13.939,1,0.0617,0.966,0.892,0.109,0.305,120.102,4,2.591666666666667,30,0
95138,0.612,0.602,0,-9.996,0,0.0334,0.538,8.25e-05,0.0875,0.961,101.497,4,3.896,37,0
51462,0.443,0.668,11,-12.031,1,0.294,0.693,0.000443,0.0579,0.512,98.072,4,3.5922666666666667,59,0
420,0.432,0.796,7,-7.262,1,0.0606,0.000153,0.00209,0.266,0.271,141.868,4,2.6744333333333334,47,0
36870,0.482,0.0636,8,-20.915,1,0.0295,0.954,0.932,0.108,0.036,86.876,3,2.280883333333333,15,0
84411,0.497,0.771,4,-11.938,0,0.0528,0.187,0.00895,0.0788,0.24,100.302,4,6.177766666666667,50,0
5830,0.764,0.122,11,-20.667,0,0.0416,0.965,0.918,0.0981,0.159,140.065,4,1.9190333333333334,42,0
50997,0.46,0.755,9,-7.873,1,0.0342,0.00696,0.00375,0.214,0.448,96.148,4,5.014216666666667,20,0
49351,0.362,0.752,0,-4.449,0,0.0384,0.161,0.0,0.135,0.282,149.548,4,3.466666666666667,51,0
5662,0.703,0.277,4,-16.988,0,0.087,0.953,0.229,0.387,0.575,119.979,4,1.9333333333333333,44,0
49189,0.807,0.883,11,-5.608,0,0.243,0.00233,0.000411,0.247,0.565,147.977,4,4.108316666666667,29,0
109952,0.755,0.462,10,-13.017,0,0.0504,0.0715,0.91,0.109,0.68,100.007,4,4.336,55,0
38965,0.348,0.21,1,-11.837,1,0.033,0.018,0.48,0.136,0.218,76.13,4,1.8410333333333333,26,0
29868,0.632,0.97,2,-1.534,1,0.0603,0.0088,0.85,0.313,0.195,144.928,4,3.3931,37,0
95222,0.715,0.735,10,-7.409,1,0.12,0.473,0.00116,0.146,0.849,94.817,4,4.193083333333333,34,0
105206,0.595,0.416,10,-7.148,0,0.11,0.0184,0.143,0.156,0.34,81.776,4,3.13635,16,0
8615,0.749,0.34,0,-11.855,1,0.183,0.265,1.25e-05,0.0791,0.431,94.026,4,1.8864666666666667,35,0
112418,0.572,0.824,7,-6.077,0,0.0528,0.671,0.0,0.238,0.213,91.979,4,3.6773333333333333,41,0
12090,0.498,0.186,9,-16.167,1,0.046,0.883,0.0124,0.116,0.201,111.394,4,2.0199333333333334,40,0
97590,0.749,0.414,1,-7.856,1,0.0665,0.709,0.0,0.282,0.851,109.263,3,3.1471,46,0
53456,0.764,0.628,11,-5.851,1,0.0503,0.053,0.0,0.114,0.196,140.963,4,3.17595,56,0
45971,0.631,0.504,5,-8.531,0,0.0345,0.545,0.819,0.289,0.83,110.193,4,1.964,22,0
94571,0.458,0.293,2,-10.628,1,0.0426,0.744,4.97e-06,0.111,0.662,160.167,1,2.4010833333333332,40,0
50324,0.543,0.928,10,-4.736,0,0.0733,8.16e-05,0.0,0.0547,0.481,129.995,4,3.94615,25,0
42912,0.268,0.995,1,-2.702,1,0.11,2.07e-05,0.974,0.248,0.0724,123.248,4,0.636,11,0
2964,0.462,0.832,11,-6.085,0,0.0479,0.108,0.00416,0.0741,0.807,165.653,4,4.148216666666666,69,0
84418,0.805,0.281,9,-11.877,0,0.0961,0.607,0.0,0.116,0.281,105.873,4,3.4086833333333333,59,0
48521,0.29,0.977,1,-6.452,1,0.0661,0.0383,3.1e-05,0.163,0.232,91.756,4,2.3442166666666666,32,0
37326,0.831,0.596,4,-6.617,0,0.251,0.636,0.0,0.347,0.648,130.038,4,4.375816666666666,51,0
111850,0.666,0.391,6,-17.852,1,0.0917,0.00397,0.792,0.106,0.762,179.404,4,4.83355,39,0
90923,0.631,0.69,2,-6.676,1,0.0531,0.176,0.0,0.121,0.938,94.574,4,3.0177666666666667,65,0
70000,0.56,0.75,0,-5.885,1,0.0816,0.223,0.427,0.204,0.279,100.077,4,4.246666666666667,55,0
65264,0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,0.587,119.978,4,2.9742166666666665,79,1
33236,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4,4.9871,73,1
33181,0.566,0.613,5,-10.118,1,0.0874,0.714,0.799,0.0848,0.219,110.886,4,2.7611833333333333,72,1
16,0.706,0.112,2,-18.098,1,0.0391,0.827,4.03e-06,0.125,0.414,110.154,4,2.1625,56,0
9715,0.806,0.56,5,-8.829,1,0.0312,0.564,1.1e-05,0.191,0.714,124.273,4,2.8793333333333333,44,0
31789,0.717,0.712,0,-6.098,1,0.0765,0.00663,0.0,0.0756,0.825,97.019,4,2.85285,67,0
66486,0.742,0.57,10,-7.484,0,0.0742,0.364,0.0,0.066,0.712,97.015,4,2.9,11,0
52387,0.43,0.139,5,-18.666,1,0.0283,0.852,0.00316,0.113,0.298,73.426,4,2.3813333333333335,13,0
40778,0.506,0.233,7,-8.465,1,0.0338,0.609,0.0,0.0813,0.17,107.383,4,3.7088833333333335,39,0
106289,0.288,0.898,2,-5.204,1,0.0663,0.00176,0.000117,0.313,0.53,124.698,4,3.8737666666666666,42,0
80250,0.257,0.583,7,-8.185,1,0.0429,0.603,0.000289,0.146,0.217,160.127,4,4.971183333333333,64,0
46877,0.425,0.908,6,-8.97,0,0.0549,7.71e-05,0.814,0.105,0.553,176.878,4,4.042583333333333,16,0
15573,0.708,0.36,4,-8.882,0,0.142,0.195,0.0,0.384,0.349,80.072,4,2.875,62,0
17287,0.333,0.0873,6,-23.85,0,0.0368,0.979,0.797,0.292,0.192,83.279,3,2.0621666666666667,22,0
6724,0.248,0.845,4,-6.972,1,0.0783,6.72e-06,0.812,0.888,0.23,159.871,4,5.479433333333334,17,0
51256,0.811,0.844,8,-4.395,1,0.0898,0.31,0.0,0.731,0.889,93.48,4,2.919783333333333,66,0
39572,0.12,0.313,2,-16.93,0,0.0351,0.549,0.882,0.096,0.0416,94.943,4,7.264733333333333,54,0
26251,0.572,0.0604,5,-26.857,1,0.0502,0.994,0.959,0.111,0.424,106.027,3,2.533333333333333,42,0
12100,0.473,0.459,9,-7.348,1,0.0377,0.4,0.0,0.0862,0.346,66.37,4,3.58755,53,0
11839,0.867,0.899,10,-5.192,0,0.113,0.00372,8.11e-05,0.798,0.715,109.301,4,2.8526666666666665,28,0
31706,0.586,0.402,0,-10.913,0,0.0301,0.421,0.903,0.135,0.155,150.012,4,2.448183333333333,50,0
36236,0.415,0.026,1,-36.7,1,0.0496,0.995,0.938,0.107,0.268,136.191,4,4.757366666666667,64,0
9181,0.901,0.52,1,-10.203,1,0.312,0.0257,0.0,0.443,0.806,89.993,4,7.6866666666666665,49,0
113104,0.252,0.124,3,-11.132,1,0.033,0.848,0.0,0.169,0.221,68.615,5,4.605333333333333,43,0
112899,0.701,0.537,9,-13.138,0,0.0429,0.828,0.0157,0.0965,0.307,89.997,4,2.5626,39,0
630,0.465,0.211,7,-14.143,1,0.0384,0.812,0.00199,0.102,0.256,83.257,4,5.202216666666667,28,0
98430,0.5,0.359,2,-12.384,1,0.0693,0.357,8.55e-06,0.267,0.206,95.843,1,3.7717666666666667,25,0
27638,0.708,0.67,0,-8.353,1,0.0658,0.135,0.00762,0.0738,0.487,127.279,4,4.408333333333333,17,0
70484,0.554,0.414,4,-9.968,1,0.027,0.142,0.0,0.0806,0.177,136.045,4,4.56195,38,0
28471,0.416,0.963,1,0.153,1,0.1,0.0056,0.0011,0.19,0.0361,111.498,4,3.14345,45,0
35701,0.545,0.537,11,-5.023,0,0.0308,0.735,0.0,0.186,0.668,125.447,4,2.68555,38,0
31675,0.612,0.601,8,-7.089,1,0.164,0.168,0.0,0.117,0.525,147.018,4,3.7257,70,1
78620,0.663,0.881,7,-5.503,0,0.0395,0.208,0.0,0.147,0.335,126.939,4,3.5877666666666665,27,0
6428,0.567,0.83,2,-4.733,1,0.0322,3.83e-05,0.47,0.276,0.465,120.003,4,5.02155,20,0
48609,0.488,0.779,5,-4.317,0,0.0961,0.0879,0.0,0.284,0.502,149.843,4,3.3467166666666666,46,0
45828,0.631,0.0948,0,-14.146,1,0.063,0.928,0.833,0.11,0.186,95.553,3,1.7583333333333333,21,0
111857,0.685,0.627,4,-9.216,0,0.0516,0.0863,0.83,0.275,0.635,97.0,4,5.094433333333333,42,0
55327,0.287,0.654,2,-5.57,1,0.0374,0.593,7.3e-06,0.11,0.241,84.015,4,5.6431,54,0
43399,0.579,0.765,4,-5.563,1,0.0347,0.392,0.0,0.536,0.578,133.787,4,3.07755,31,0
34138,0.679,0.608,0,-10.187,0,0.0368,0.639,7.55e-06,0.0873,0.361,116.043,4,3.6336166666666667,46,0
1175,0.84,0.632,5,-7.338,0,0.0599,0.0674,0.0,0.164,0.764,93.985,4,2.7952833333333333,30,0
107304,0.691,0.762,8,-6.084,0,0.226,0.278,0.0,0.25,0.42,112.951,4,3.2805833333333334,54,0
104229,0.318,0.91,2,-3.494,0,0.109,0.387,5.61e-05,0.18,0.654,127.518,4,5.223333333333334,34,0
28449,0.845,0.334,8,-13.912,0,0.235,0.024,0.0,0.0425,0.773,79.648,4,2.332666666666667,30,0
22645,0.237,0.955,7,-10.673,1,0.0735,2.47e-06,0.9,0.336,0.322,119.673,4,3.5917666666666666,22,0
25270,0.621,0.764,2,-8.702,1,0.0578,0.146,4.97e-05,0.161,0.745,102.288,4,3.2989166666666665,26,0
104151,0.721,0.834,7,-4.457,1,0.0345,0.337,0.0,0.104,0.53,127.92,4,3.9495833333333334,71,1
35825,0.626,0.675,4,-7.629,1,0.0379,0.506,0.0,0.217,0.539,100.031,4,4.106883333333333,38,0
41540,0.514,0.522,2,-9.903,0,0.0287,0.725,9.59e-06,0.0755,0.532,82.363,4,2.9407666666666668,23,0
34367,0.48,0.689,2,-5.921,0,0.0384,0.0528,0.0,0.134,0.203,168.035,4,3.6666666666666665,38,0
15675,0.785,0.222,8,-21.624,1,0.0418,0.86,0.84,0.106,0.327,139.885,4,3.25,56,0
22157,0.226,0.978,9,-5.729,1,0.209,3.6e-06,0.533,0.0436,0.242,102.374,4,4.4462166666666665,51,0
50250,0.425,0.958,4,-5.785,0,0.0515,0.000254,0.00107,0.0394,0.621,102.002,4,5.646,56,0
79944,0.609,0.6,11,-4.2,1,0.227,0.765,0.0,0.175,0.68,146.966,4,2.5438833333333335,30,0
14616,0.906,0.441,4,-6.908,1,0.042,0.198,0.0,0.401,0.952,112.936,4,1.5493333333333332,38,0
39917,0.6,0.555,3,-6.038,0,0.132,0.358,1.53e-05,0.16,0.179,149.787,4,4.15515,38,0
77925,0.623,0.533,10,-8.825,1,0.0456,0.388,4.05e-06,0.768,0.35,91.98,4,3.622133333333333,43,0
78755,0.791,0.947,5,-4.026,1,0.0444,0.0467,1.17e-06,0.512,0.619,126.005,4,3.047616666666667,25,0
48171,0.902,0.513,1,-10.029,1,0.305,0.0924,0.0,0.267,0.628,91.477,4,2.53955,28,0
60828,0.375,0.939,0,-4.071,1,0.0461,0.000477,0.0,0.229,0.743,205.879,4,4.190283333333333,19,0
35875,0.689,0.786,8,-6.716,1,0.0446,0.672,0.0,0.0675,0.913,156.873,4,2.500183333333333,37,0
4719,0.276,0.289,4,-14.322,0,0.0339,0.662,0.982,0.0963,0.0805,39.369,4,2.062,51,0
43889,0.637,0.601,5,-5.329,0,0.0361,0.271,0.0,0.141,0.541,128.046,4,4.227766666666667,23,0
108970,0.587,0.325,2,-11.782,1,0.192,0.926,0.94,0.15,0.538,153.292,4,2.9139833333333334,16,0
5379,0.368,0.281,6,-16.335,1,0.0508,0.0208,0.917,0.0814,0.775,87.387,4,1.77905,49,0
10999,0.648,0.739,8,-11.031,1,0.0292,0.000156,0.891,0.106,0.754,125.554,4,11.6715,12,0
76852,0.306,0.405,8,-8.279,1,0.0381,0.568,4.25e-06,0.191,0.2,149.624,4,3.753416666666667,42,0
104791,0.679,0.723,11,-10.456,1,0.0399,0.245,0.0,0.128,0.821,106.734,4,3.4168833333333333,54,0
49244,0.701,0.887,10,-7.854,0,0.0323,0.00619,0.796,0.187,0.0982,138.986,4,4.999833333333333,27,0
6864,0.202,0.751,7,-8.039,1,0.0447,0.00165,0.0142,0.38,0.185,87.496,4,6.793333333333333,17,0
83611,0.733,0.682,6,-6.201,1,0.0907,0.101,2.14e-06,0.167,0.479,122.097,4,2.557366666666667,54,0
47637,0.426,0.905,2,-4.255,1,0.0452,4.27e-05,1.07e-06,0.0687,0.497,164.934,4,3.386,37,0
97213,0.756,0.604,2,-7.541,1,0.033,0.205,0.0,0.813,0.961,112.159,3,3.2551,51,0
112144,0.62,0.62,9,-7.66,1,0.0516,0.681,0.0,0.358,0.795,134.613,4,3.0911,45,0
70723,0.771,0.382,4,-7.541,1,0.0316,0.56,0.0,0.222,0.342,94.032,4,3.9690833333333333,50,0
40850,0.534,0.974,6,-5.471,0,0.0603,0.0194,0.0,0.944,0.341,107.018,4,5.416666666666667,38,0
28353,0.523,0.716,11,-5.861,1,0.0355,0.0045,0.000669,0.299,0.386,131.972,4,2.818433333333333,50,0
18341,0.382,0.842,5,-19.764,1,0.843,0.778,0.000256,0.843,0.0767,137.255,3,5.68415,23,0
6611,0.412,0.919,7,-4.838,1,0.0987,1.22e-05,0.048,0.0824,0.126,136.013,3,3.2447166666666667,38,0
104228,0.544,0.688,10,-3.702,1,0.0378,0.283,0.0,0.142,0.372,89.885,4,3.7445833333333334,67,0
